season,draft_id,draft_name,draft_type,status,num_teams,round,pick_no,overall_slot,nomination,auction_price,player_id,first_name,last_name,position,team,picked_by_user_id,picked_by_display,picked_by_team_name,roster_id,is_keeper
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,5,53,8,,17,5086,Marquez,Valdes-Scantling,WR,KC,791534307343724544,sandman2207,Raspberry Racers,6,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,5,54,3,,22,7594,Chuba,Hubbard,RB,CAR,800266574987628544,Sandorasboxx,The Bleznicks,8,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,5,55,12,,22,5000,Chase,Edmonds,RB,MIA,790083700929957888,bpush20,PushMAndrews,5,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,5,56,12,,6,4951,DJ,Chark,WR,DET,790083700929957888,bpush20,PushMAndrews,5,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,5,57,7,,30,4985,Rashaad,Penny,RB,SEA,807825671157059584,LouRusso20,Sharp Bananas,11,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,5,58,5,,21,5916,Darrell,Henderson,RB,LAR,598940115322064896,BroParty,SCLSU Mud Dogs,3,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,5,59,2,,9,6826,Cole,Kmet,TE,CHI,807822209459556352,SavageSpeeders,SavageSpeeders ,10,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,5,60,2,,7,421,Matthew,Stafford,QB,LAR,807822209459556352,SavageSpeeders,SavageSpeeders ,10,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,61,4,,17,6955,James,Robinson,RB,JAX,807009871076671488,nistico60,Slave Bakery,9,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,62,6,,17,7608,Khalil,Herbert,RB,CHI,475765880177815552,RealMikeBradley,Glory...Lasts Forever,1,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,63,5,,12,3225,Tyler,Boyd,WR,CIN,598940115322064896,BroParty,SCLSU Mud Dogs,3,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,64,10,,13,8132,Tyler,Allgeier,RB,ATL,807828858731622400,theheffron,The Tater Thots,12,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,65,10,,16,2320,Melvin,Gordon,RB,DEN,807828858731622400,theheffron,The Tater Thots,12,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,66,1,,9,8211,Tyrion,Davis-Price,RB,SF,792870863715274752,jpbreaks,JPBreaks,7,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,67,6,,13,5347,Nyheim,Hines,RB,IND,475765880177815552,RealMikeBradley,Glory...Lasts Forever,1,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,68,8,,7,5947,Jakobi,Meyers,WR,NE,791534307343724544,sandman2207,Raspberry Racers,6,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,69,4,,1,5052,Ronald,Jones,RB,KC,807009871076671488,nistico60,Slave Bakery,9,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,70,2,,10,7567,Kenneth,Gainwell,RB,PHI,807822209459556352,SavageSpeeders,SavageSpeeders ,10,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,71,7,,4,1825,Jarvis,Landry,WR,NO,807825671157059584,LouRusso20,Sharp Bananas,11,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,6,72,11,,4,5110,Russell,Gage,WR,TB,736862679649652736,loud1990,Keenan and Kelce,2,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,73,12,,18,8126,Wan'Dale,Robinson,WR,NYG,790083700929957888,bpush20,PushMAndrews,5,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,74,9,,9,8130,Trey,McBride,TE,ARI,459476133621002240,EddiePuodz,Frank’s Third Reich,4,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,75,6,,8,1166,Kirk,Cousins,QB,MIN,475765880177815552,RealMikeBradley,Glory...Lasts Forever,1,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,76,1,,9,4149,Jamaal,Williams,RB,DET,792870863715274752,jpbreaks,JPBreaks,7,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,77,9,,9,8221,Keaontay,Ingram,RB,ARI,459476133621002240,EddiePuodz,Frank’s Third Reich,4,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,78,1,,10,947,Julio,Jones,WR,TB,792870863715274752,jpbreaks,JPBreaks,7,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,79,9,,2,4033,David,Njoku,TE,CLE,459476133621002240,EddiePuodz,Frank’s Third Reich,4,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,80,9,,2,2319,DeVante,Parker,WR,NE,459476133621002240,EddiePuodz,Frank’s Third Reich,4,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,81,2,,16,5917,Mecole,Hardman,WR,KC,807822209459556352,SavageSpeeders,SavageSpeeders ,10,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,82,7,,19,8121,Romeo,Doubs,WR,GB,807825671157059584,LouRusso20,Sharp Bananas,11,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,83,8,,10,6126,Irv,Smith,TE,MIN,791534307343724544,sandman2207,Raspberry Racers,6,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,7,84,3,,11,6843,Albert,Okwuegbunam,TE,DEN,800266574987628544,Sandorasboxx,The Bleznicks,8,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,85,6,,4,1339,Zach,Ertz,TE,ARI,475765880177815552,RealMikeBradley,Glory...Lasts Forever,1,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,86,9,,16,7066,K.J.,Osborn,WR,MIN,459476133621002240,EddiePuodz,Frank’s Third Reich,4,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,87,9,,21,7670,Joshua,Palmer,WR,LAC,459476133621002240,EddiePuodz,Frank’s Third Reich,4,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,88,11,,1,8116,Pierre,Strong,RB,NE,736862679649652736,loud1990,Keenan and Kelce,2,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,89,10,,9,2028,Derek,Carr,QB,LV,807828858731622400,theheffron,The Tater Thots,12,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,90,6,,8,6805,KJ,Hamler,WR,DEN,475765880177815552,RealMikeBradley,Glory...Lasts Forever,1,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,91,2,,6,2431,Mike,Davis,RB,BAL,807822209459556352,SavageSpeeders,SavageSpeeders ,10,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,92,4,,1,4152,Marlon,Mack,RB,HOU,807009871076671488,nistico60,Slave Bakery,9,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,93,6,,14,8131,Isaiah,Likely,TE,BAL,475765880177815552,RealMikeBradley,Glory...Lasts Forever,1,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,94,5,,4,4197,Isaiah,McKenzie,WR,BUF,598940115322064896,BroParty,SCLSU Mud Dogs,3,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,95,7,,28,4089,Gerald,Everett,TE,LAC,807825671157059584,LouRusso20,Sharp Bananas,11,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,8,96,8,,1,8228,Jaylen,Warren,RB,PIT,791534307343724544,sandman2207,Raspberry Racers,6,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,97,5,,11,8159,Desmond,Ridder,QB,ATL,598940115322064896,BroParty,SCLSU Mud Dogs,3,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,98,11,,1,6694,D'Ernest,Johnson,RB,CLE,736862679649652736,loud1990,Keenan and Kelce,2,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,99,12,,3,3214,Hunter,Henry,TE,NE,790083700929957888,bpush20,PushMAndrews,5,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,100,8,,2,3664,J.D.,McKissic,RB,WAS,791534307343724544,sandman2207,Raspberry Racers,6,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,101,3,,5,4111,D'Onta,Foreman,RB,CAR,800266574987628544,Sandorasboxx,The Bleznicks,8,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,102,2,,2,4131,Kenny,Golladay,WR,NYG,807822209459556352,SavageSpeeders,SavageSpeeders ,10,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,103,5,,3,5248,Gus,Edwards,RB,BAL,598940115322064896,BroParty,SCLSU Mud Dogs,3,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,104,5,,14,7569,Nico,Collins,WR,HOU,598940115322064896,BroParty,SCLSU Mud Dogs,3,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,105,8,,1,6853,Van,Jefferson,WR,LAR,791534307343724544,sandman2207,Raspberry Racers,6,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,106,10,,1,4066,Evan,Engram,TE,JAX,807828858731622400,theheffron,The Tater Thots,12,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,107,11,,12,8219,Jelani,Woods,TE,IND,736862679649652736,loud1990,Keenan and Kelce,2,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,9,108,2,,7,8150,Kyren,Williams,RB,LAR,807822209459556352,SavageSpeeders,SavageSpeeders ,10,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,109,2,,1,1067,Marvin,Jones,WR,JAX,807822209459556352,SavageSpeeders,SavageSpeeders ,10,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,110,4,,1,3271,Tyler,Higbee,TE,LAR,807009871076671488,nistico60,Slave Bakery,9,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,111,5,,1,7794,Chris,Evans,RB,CIN,598940115322064896,BroParty,SCLSU Mud Dogs,3,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,112,6,,12,6824,Donovan,Peoples-Jones,WR,CLE,475765880177815552,RealMikeBradley,Glory...Lasts Forever,1,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,113,10,,2,2306,Jameis,Winston,QB,NO,807828858731622400,theheffron,The Tater Thots,12,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,114,12,,6,8162,Sam,Howell,QB,WAS,790083700929957888,bpush20,PushMAndrews,5,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,115,2,,1,4017,Deshaun,Watson,QB,CLE,807822209459556352,SavageSpeeders,SavageSpeeders ,10,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,116,4,,1,2078,Odell,Beckham,WR,,807009871076671488,nistico60,Slave Bakery,9,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,117,5,,1,4082,Curtis,Samuel,WR,WAS,598940115322064896,BroParty,SCLSU Mud Dogs,3,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,118,8,,13,1817,Sammy,Watkins,WR,GB,791534307343724544,sandman2207,Raspberry Racers,6,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,119,4,,1,8134,Khalil,Shakir,WR,BUF,807009871076671488,nistico60,Slave Bakery,9,
2022,866367388856221696,Dine Nasty Football 2K22,auction,complete,12,10,120,4,,1,6814,Laviska,Shenault,WR,JAX,807009871076671488,nistico60,Slave Bakery,9,
